Observation,PublicationShort,Publication1,Publication2,Publication3,Publication4,Publication5,Publication6,NoPublication,Site,Region,Country,Latitude,Longitude,GC,MAT,MAP,Biomes,Biomes_Detail,Sand,Silt,Clay,Magnitude1,Magnitude2,Magnitude3,LUC,LUC_Detail,Duration,Depth,pH_C,pH_T,RR_pH,pH,pH_var,Csoil,Csoil_var,Nsoil,Nsoil_var,CNsoil,CNsoil_var,Nmin,Nmin_var,Nfixation,Nfixation_var,Nitrification,Nitrification_var,Denitrification,Denitrification_var,Meth,Meth_var,MicrobialBiomass,MicrobialBiomass_var,MicrobialBiomass_Detail,Respiration,Respiration_var,Respiration_Detail,MicrobialGroup,MicrobialGroup1,MicrobialGroup_Detail,OTU,OTU_var,Chao,Chao_var,ACE,ACE_var,Shannon,Shannon_var,BG,BG_var,AG,AG_var,NAG,NAG_var,LAP,LAP_var,AP,AP_var,CEL,CEL_var,XYL,XYL_var,PO,PO_var,PER,PER_var,Urease,Urease_var,Invertase, Invertase_var,EnzymeMethod,EnzymeTem
986,"Huang et al., 2019","Huang, Q., Wang, J., Wang, C. & Wang, Q. The 19-years inorganic fertilization increased bacterial diversity and altered bacterial community composition and potential functions in a paddy soil. Applied Soil Ecology 144, 60-67 (2019).",,,,,,1,Qianyanzhou Experimental Station,Jiangxi,China,26.74777778,115.0702778,N_P_K,17.9,1471.2,Agriculture,A double-cropped rice system,,,,22.5,2.9,9.3,,,19,0–20,5.55,6.05,0.086260344,0.5,0.00099473,0.5281888,0.00168593,0.613594549,0.002923306,-0.092405676,0.003811277,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,0.300493109,0.001459828,0.243663701,0.001408467,,,0.05223488,0.000207141,,,,,,,,,,,,,,,,,,,,,,,,
987,,,,,,,,,,,,26.74777778,115.0702778,N_P_K,17.9,1471.2,Agriculture,A double-cropped rice system,,,,45,2.9,9.3,,,19,0–20,5.55,6.03,0.082949083,0.48,0.000886471,0.499160214,0.001189687,0.632522559,0.00258619,-0.142021263,0.002634942,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,0.308070758,0.002690606,0.167977465,0.001375669,,,0.061817431,4.23979E-05,,,,,,,,,,,,,,,,,,,,,,,,
988,,,,,,,,,,,,26.74777778,115.0702778,N_P_K,17.9,1471.2,Agriculture,A double-cropped rice system,,,,22.5,5.9,9.3,,,19,0–20,5.55,6.53,0.162609016,0.98,0.00088476,0.421509279,0.0138808,0.613594549,0.002382378,-0.194227661,0.017110955,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,0.343797782,0.003954329,0.240085145,0.002155112,,,0.059088916,2.51959E-05,,,,,,,,,,,,,,,,,,,,,,,,
989,,,,,,,,,,,,26.74777778,115.0702778,N_P_K,17.9,1471.2,Agriculture,A double-cropped rice system,,,,45,5.9,9.3,,,19,0–20,5.55,6.64,0.179314036,1.09,0.000768588,0.519075523,0.004133671,0.644945079,0.003797528,-0.125965872,0.004934937,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,0.282780482,0.003564785,0.195210731,0.001584739,,,0.054982134,5.36058E-05,,,,,,,,,,,,,,,,,,,,,,,,
990,"Panneerselvam et al., 2020","Panneerselvam, P. et al. Influence of elevated CO2 on arbuscular mycorrhizal fungal community elucidated using Illumina MiSeq platform in sub-humid tropical paddy soil. Applied Soil Ecology 145 (2020).",,,,,,1,ICAR-National Rice Research Institute,Cuttack,India,20.45277778,85.93583333,eCO2,28.5,2077,Agriculture,Rice,,,,150,,,,,8,0–15,6.27712,6.14894,-0.020631567,-0.12818,0.005688483,0.126929908,0.003866527,,,,,,,,,,,,,,,0.291376074,0.060740822,MBC,,,,Fungi,Fungi,,-0.1060651,0.013959074,-0.235651,0.040244036,-0.186945708,0.019867317,0.286486244,0.007567518,,,,,,,,,0.211405022,0.019776809,,,,,,,,,,,,,Colorimetric,Unknow
991,"Yang  et al., 2020","Yang, Y. et al. Differentiated responses of nirS-and nirK-type denitrifiers to 30 years of combined inorganic and organic fertilization in a paddy soil. Archives of Agronomy and Soil Science (2020).",,,,,,1,Ningxiang city,Hunan,China,28.11666667,112.3,N_P_K,16.8,1553,Agriculture,Rice ,13.7,57.7,28.6,30,3.536619718,11.97473684,,,30,0–20,6.78,6.73,-0.007401958,-0.05,1.09095E-05,0.079868264,0.001607439,0.080400425,0.001009251,0.001624696,0.001572351,,,,,,,,,,,,,,,,,Specialized,Denitrifier,nirS,,,-0.016367098,0.000924334,,,0,0.001162016,,,,,,,,,,,,,,,,,,,,,,,,
992,,,,,,,,,,,,28.11666667,112.3,N_P_K,16.8,1553,Agriculture,Rice ,13.7,57.7,28.6,30,3.536619718,11.97473684,,,30,0–20,6.78,6.73,-0.007401958,-0.05,1.09095E-05,0.079868264,0.001607439,0.080400425,0.001009251,0.001624696,0.001572351,,,,,,,,,,,,,,,,,Specialized,Denitrifier,nirK,,,-0.192370789,0.017892661,,,-0.059772997,0.003737941,,,,,,,,,,,,,,,,,,,,,,,,
993,"Xiao et al., 2019","Xiao, D. et al. Arbuscular mycorrhizal fungi abundance was sensitive to nitrogen addition but diversity was sensitive to phosphorus addition in karst ecosystems. Biology and Fertility of Soils 55, 457-469 (2019).",,,,,,1,Huanjiang,Guangxi,China,25.14166667,108.2833333,N,20,1493,Grassland,Karst grassland,,,,10,,,,,2,0–10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,0,0.000706719,-0.004502721,0.001073277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,,,,,,,,,,,25.14166667,108.2833333,P,20,1493,Grassland,Karst grassland,,,,5,,,,,2,0–10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,0.006885812,0.000747663,0.002933337,0.001151451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,,,,,,,,,,,25.14166667,108.2833333,N_P,20,1493,Grassland,Karst grassland,,,,10,5,,,,2,0–10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,0.013724534,0.000797797,0.048983355,0.001137921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,,,,,,,,,,,25.14166667,108.2833333,N,20,1493,Grassland,Karst grassland,,,,10,,,,,3,0–10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,0.002480471,0.000444558,-0.002695512,0.000461354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,,,,,,,,,,,25.14166667,108.2833333,P,20,1493,Grassland,Karst grassland,,,,5,,,,,3,0–10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,0.069450558,0.000271676,0.067469902,0.000361043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,,,,,,,,,,,25.14166667,108.2833333,N_P,20,1493,Grassland,Karst grassland,,,,10,5,,,,3,0–10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,0.035325693,0.00087945,0.044596029,0.000200987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,"Du et al., 2019","Du, Y. et al. Nitrogen fertilizer is a key factor affecting the soil chemical and microbial communities in a Mollisol. Canadian Journal of Microbiology 65, 510-521 (2019).",,,,,,1,Jilin Agricultural University,Jilin,China,43.78333333,123.3333333,N_P_K,4.8,570,Agriculture,Maize,,,,15,3.274647887,6.223404255,,,35,0–10,7.2,6.55,-0.094615976,-0.65,0.001599549,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,43.78333333,123.3333333,N,4.8,570,Agriculture,Maize,,,,15,,,,,35,0–10,7.2,6.18,-0.152762755,-1.02,0.003114389,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,43.78333333,123.3333333,P,4.8,570,Agriculture,Maize,,,,3.274647887,,,,,35,0–10,7.2,6.61,-0.085497372,-0.59,0.003000007,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,,,,,,,,,,,43.78333333,123.3333333,N_P,4.8,570,Agriculture,Maize,,,,15,3.274647887,,,,35,0–10,7.2,7.14,-0.00836825,-0.06,0.002431613,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,43.78333333,123.3333333,N_P_K,4.8,570,Agriculture,Maize,,,,15,3.274647887,6.223404255,,,35,0–10,7.28,6.3,-0.144581229,-0.98,0.00830272,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,,,,,,,,,,,43.78333333,123.3333333,N_P_K,4.8,570,Agriculture,Maize,,,,15,3.274647887,6.223404255,,,35,0–10,7.44,6.82,-0.087011377,-0.62,0.002862812,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,"Xu et al., 2019","Xu, Y. et al. Variations of soil nitrogen-fixing microorganism communities and nitrogen fractions in a Robinia pseudoacacia chronosequence on the Loess Plateau of China. Catena 174, 316-323 (2019).",,,,,,1,Ansai District,Shaanxi,China,36.869,109.348,LUC,8.8,510,Tem/Bor Forest,Robinia pseudoacacia,41.2,40.64,18.15,,,,NEtoAgr,42a Robinia pseudoacacia to farmland,,0–10,8.62,8.51,-0.012843142,-0.11,0.000440892,-1.081691411,0.001090433,-0.927646672,0.004547206,-0.154044739,0.021060631,,,,,,,,,,,-2.161648544,0.046054336,MBN,,,,Specialized,Diazotroph,,,,,,,,-0.227906538,0.000951641,,,,,,,,,,,,,,,,,,,,,,,,
1006,,,,,,,,,,,,36.869,109.348,LUC,8.8,510,Tem/Bor Forest,Robinia pseudoacacia,,,,,,,NEtoPlant,42a Robinia pseudoacacia to farmland 17 Robinia pseudoacacia,,0–10,8.62,8.35,-0.031823546,-0.27,0.000373087,-0.63245564,0.006425887,-0.529537409,0.005509832,-0.102918231,0.021060631,,,,,,,,,,,-0.930339459,0.01286397,MBN,,,,Specialized,Diazotroph,,,,,,,,-0.189487485,0.00092734,,,,,,,,,,,,,,,,,,,,,,,,
1007,,,,,,,,,,,,36.869,109.348,LUC,8.8,510,Tem/Bor Forest,Robinia pseudoacacia,,,,,,,NEtoPlant,42a Robinia pseudoacacia to farmland 27 Robinia pseudoacacia,,0–10,8.62,8.49,-0.015196084,-0.13,0.000470677,-0.39696888,0.007405322,-0.358898772,0.003560105,-0.038070109,0.021060631,,,,,,,,,,,-0.57270614,0.004470312,MBN,,,,Specialized,Diazotroph,,,,,,,,-0.110618659,0.003110744,,,,,,,,,,,,,,,,,,,,,,,,
1008,"Hou et al., 2019","Hou, X. et al. Changes in soil physico-chemical properties following vegetation restoration mediate bacterial community composition and diversity in Changting, China. Ecological Engineering 138, 171-179 (2019).",,,,,,1,Changting model restoration site,Fujian,China,25.67555556,116.4823611,LUC,18.3,1685,Tro/Sub Forest,Natural broad-leaved forest,,,,,,,NEtoAgr,Natural broad-leaved forest,,0–20,5.3,5.15,-0.028710106,-0.15,0.001022178,-1.833048281,0.003816243,-0.383416971,0.041113688,-1.44963131,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,-0.440839684,0.013959074,-0.410023755,0.026922684,-0.38962604,0.02044836,-0.267085138,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
1009,,,,,,,,,,,,25.67555556,116.4823611,LUC,18.3,1685,Tro/Sub Forest,Natural broad-leaved forest,,,,,,,NEtoPas,Natural broad-leaved forest,,0–20,5.3,4.82,-0.094932892,-0.48,0.000211916,-0.269796921,0.002698793,-0.294071871,0.031980712,0.02427495,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,-0.233605311,0.013959074,-0.143551377,0.026922684,-0.075166479,0.02044836,-0.118467826,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
1010,,,,,,,,,,,,25.67555556,116.4823611,LUC,18.3,1685,Tro/Sub Forest,Natural broad-leaved forest,,,,,,,NEtoPlant,Natural broad-leaved forest,,0–20,5.3,4.57,-0.148193616,-0.73,0.000363401,-0.815451936,0.018379166,-0.219963898,0.023728891,-0.595488038,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,0.025236239,0.013959074,0.145571738,0.026922684,0.238648687,0.02044836,-0.058641376,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,25.67555556,116.4823611,LUC,18.3,1685,Tro/Sub Forest,Natural broad-leaved forest,,,,,,,NEtoPlant,Natural broad-leaved forest,,0–20,5.3,4.66,-0.128691372,-0.64,0.000517458,-1.257440975,0.002325537,-0.421516817,0.035034698,-0.835924158,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,-0.14727149,0.013959074,-0.002598697,0.026922684,0.088014245,0.02044836,-0.114775515,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
1012,,,,,,,,,,,,25.67555556,116.4823611,LUC,18.3,1685,Tro/Sub Forest,Natural broad-leaved forest,,,,,,,NEtoSec,Natural broad-leaved forest,,0–20,5.3,4.34,-0.199832472,-0.96,0.00069936,0.441921645,0.001700044,0.453142531,0.023821624,-0.011220886,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,-0.08518399,0.013959074,-0.060285738,0.026922684,0.002122697,0.02044836,-0.072676694,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
1013,"Liu et al., 2020","Liu, C. et al. Linkages between nutrient ratio and the microbial community in rhizosphere soil following fertilizer management. Environmental Research, 109261 (2020).",,,,,,1,Yulin city,Shaanxi,China,37.94055556,109.3627778,N,8.3,400,Agriculture,Proso millet cultivar,,,,15,,,,,1,0–20,8.72,8.94,0.024916351,0.22,0.000315922,0.371474908,0.003587021,0.074107972,0.01458912,0.297366936,0.021060631,,,,,,,,,,,0.19451914,0.010352737,MBC,,,,Bacteria,Bacteria,,,,0.007065063,0.006354078,,,0.015560167,0.00194119,,,,,,,,,,,,,,,,,,,,,,,,
1014,,,,,,,,,,,,37.94055556,109.3627778,P,8.3,400,Agriculture,Proso millet cultivar,,,,4.366197183,,,,,1,0–20,8.72,8.9,0.020432039,0.18,0.000341352,0.23692983,0.001887733,0.037740328,0.018800578,0.199189502,0.021060631,,,,,,,,,,,0.07847593,0.004088155,MBC,,,,Bacteria,Bacteria,,,,0.003796107,0.005445026,,,0.008139153,0.003147049,,,,,,,,,,,,,,,,,,,,,,,,
1015,,,,,,,,,,,,37.94055556,109.3627778,N_P,8.3,400,Agriculture,Proso millet cultivar,,,,15,4.366197183,,,,1,0–20,8.72,8.88,0.018182319,0.16,0.000478518,0.514930299,0.003562833,0.143100844,0.017758054,0.371829455,0.021060631,,,,,,,,,,,0.495432196,0.009776892,MBC,,,,Bacteria,Bacteria,,,,0.129666805,0.005791141,,,0.068074933,0.001716925,,,,,,,,,,,,,,,,,,,,,,,,
1016,,,,,,,,,,,,37.94055556,109.3627778,N,8.3,400,Agriculture,Proso millet cultivar,,,,15,,,,,1,0–20,8.72,8.94,0.024916351,0.22,0.000315922,0.371474908,0.003587021,0.074107972,0.01458912,0.297366936,0.021060631,,,,,,,,,,,0.19451914,0.010352737,MBC,,,,Fungi,Fungi,,,,0.191278824,0.027177577,,,0.027144949,0.004327921,,,,,,,,,,,,,,,,,,,,,,,,
1017,,,,,,,,,,,,37.94055556,109.3627778,P,8.3,400,Agriculture,Proso millet cultivar,,,,4.366197183,,,,,1,0–20,8.72,8.9,0.020432039,0.18,0.000341352,0.23692983,0.001887733,0.037740328,0.018800578,0.199189502,0.021060631,,,,,,,,,,,0.07847593,0.004088155,MBC,,,,Fungi,Fungi,,,,0.156868888,0.031543018,,,0.12229661,0.003771713,,,,,,,,,,,,,,,,,,,,,,,,
1018,,,,,,,,,,,,37.94055556,109.3627778,N_P,8.3,400,Agriculture,Proso millet cultivar,,,,15,4.366197183,,,,1,0–20,8.72,8.88,0.018182319,0.16,0.000478518,0.514930299,0.003562833,0.143100844,0.017758054,0.371829455,0.021060631,,,,,,,,,,,0.495432196,0.009776892,MBC,,,,Fungi,Fungi,,,,0.242631843,0.025510368,,,0.10598779,0.002142378,,,,,,,,,,,,,,,,,,,,,,,,
1019,"Ma et al., 2019","Ma, L. et al. Divergent responses of bacterial activity, structure, and co-occurrence patterns to long-term unbalanced fertilization without nitrogen, phosphorus, or potassium in a cultivated vertisol. Environmental Science and Pollution Research 26, 12741-12754 (2019).",,,,,,1,Mengcheng country,Anhui,China,33.21666667,116.5833333,N_P_K,14.8,872.4,Agriculture,Wheat–soybean crop rotation,,,,18.75,3.929577465,11.22631579,,,21,0–15,6.74,5.53,-0.197872109,-1.21,0.000243646,0.257955892,0.000473282,0.15415068,0.00281935,0.103805212,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,-0.01425248,0.013959074,-0.006848767,0.026922684,,,-0.044383382,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
1020,,,,,,,,,,,,33.21666667,116.5833333,N_P,14.8,872.4,Agriculture,Wheat–soybean crop rotation,,,,18.75,3.929577465,,,,21,0–15,6.74,5.65,-0.17640438,-1.09,0.000937604,0.191115874,0.000859325,0.144581229,0.002342757,0.046534645,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,-0.091543289,0.013959074,0.05558318,0.026922684,,,0.000162106,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
1021,"Jung et al., 2019","Jung, J. et al. Responses of surface SOC to long‐term experimental warming vary between different heath types in the High Arctic tundra. European Journal of Soil Science (2019).",,,,,,1,Zackenberg Research Station,Greenland,Danmark,74.5,-21,W,-9,307,Tundra,Cassiope tetragona,62.1,26.9,11,0.9,,,,,9,Organic horizon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,,,-0.001225582,0.026922684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,74.5,-21,W,-9,307,Tundra,Cassiope tetragona,63.8,24.1,11.7,0.9,,,,,9,0–5,,,,,,-0.182320137,0.024214951,-0.219290667,0.036560381,0.036970531,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,,,-0.001713134,0.026922684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,,,,,,,,,,,74.5,-21,W,-9,307,Tundra,Cassiope tetragona,65.4,23.6,11,0.9,,,,,9,5–10,,,,,,-0.429957567,0.024214951,-0.474801537,0.036560381,0.04484397,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,,,0.004113021,0.026922684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,74.5,-21,W,-9,307,Tundra,Salix arctica,22.5,43.4,34.1,0.3,,,,,9,Organic horizon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,,,-0.004562998,0.026922684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,,,,,,,,,,,74.5,-21,W,-9,307,Tundra,Salix arctica,22,44.2,33.8,0.3,,,,,9,0–5,,,,,,0.236737812,0.024214951,0.230579469,0.036560381,0.006158343,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,,,-0.005541605,0.026922684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,74.5,-21,W,-9,307,Tundra,Salix arctica,22.6,44.2,33.2,0.3,,,,,9,5–10,,,,,,-0.108825531,0.024214951,-0.122424042,0.036560381,0.013598511,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,,,0.001177686,0.026922684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,"Shi et al., 2019","Shi, Y. et al. Soil fungal community assembly processes under long‐term fertilization. European Journal of Soil Science (2019).",,,,,,1,Qiyang,Hunan,China,26.75,111.8833333,N,17.8,1255,Agriculture,,,,,8.1,,,,,28,0–15,5.69,3.956666667,-0.363308328,-1.733333333,0.000397233,0.603568915,0.000206554,-0.060747419,0.000501311,0.664316334,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,,-0.10883253,0.013959074,,,,,-0.144103427,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
1028,,,,,,,,,,,,26.75,111.8833333,N_P,17.8,1255,Agriculture,,,,,8.1,19.8,,,,28,0–15,5.69,4.113333333,-0.324476518,-1.576666667,0.000412622,0.28333424,0.00029845,0.258275518,0.00037591,0.025058722,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,,-0.180139328,0.013959074,,,,,-0.181040364,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
1029,,,,,,,,,,,,26.75,111.8833333,N_P_K,17.8,1255,Agriculture,,,,,8.1,19.8,6.6,,,28,0–15,5.69,4.206666667,-0.30203968,-1.483333333,0.000392893,0.023580943,0.000287617,0.400870417,0.001447359,-0.377289474,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,,-0.083153426,0.013959074,,,,,-0.101673137,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
1030,,,,,,,,,,,,26.75,111.8833333,N_P_K,17.8,1255,Agriculture,,,,,8.1,19.8,6.6,,,28,0–15,5.843333333,5.63,-0.037191968,-0.213333333,0.000141979,0.048086187,0.000194584,0.120902478,0.000136855,-0.072816291,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,,-0.023942212,0.013959074,,,,,-0.057659183,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
1031,,,,,,,,,,,,26.75,111.8833333,N_P_K,17.8,1255,Agriculture,,,,,8.1,19.8,6.6,,,28,0–15,5.843333333,6.533333333,0.111615867,0.69,6.61886E-05,0.075865751,0.000563635,0.061439665,0.000233273,0.014426086,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,,0.019250906,0.013959074,,,,,0.03595864,0.007567518,,,,,,,,,,,,,,,,,,,,,,,,
1032,"Song et al., 2019","Song, H. et al. Tropical forest conversion to rubber plantation in southwest China results in lower fungal beta diversity and reduced network complexity. FEMS microbiology ecology 95, fiz092 (2019).",,,,,,1,Xishuangbanna,Yunnan,China,21.9,101.4,LUC,21.8,1493,Tro/Sub Forest,,,,,,,,NEtoPlant,Tropical forest to rubber plantation,,0–10,5.303695652,5.168571429,-0.02580754,-0.135124224,0.001589613,-0.456770643,0.00802151,-0.408323564,0.009637811,-0.048447079,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,,-0.03832577,0.003541869,,,,,-0.021037754,0.002327695,,,,,,,,,,,,,,,,,,,,,,,,
1033,"Hu et al., 2019","Hu, J., Lin, X., Bentivenga, S. P., Hou, X.-y. & Ji, B. Intraradical and extraradical communities of AM fungi associated with alfalfa respond differently to long-term phosphorus fertilization. Flora 258, 151424 (2019).",,,,,,1,Langfang,Hebei,China,39.58333333,116.5666667,P,12,550,Agriculture,Alfalfa,,,,3.274647887,,,,,9,0–20,7.26,7.07,-0.026519349,-0.19,4.83616E-05,0.551833647,0.037934885,0.01169604,0.006199573,0.540137608,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,-0.243127838,0.025103194,,,,,0.006667284,0.005330183,,,,,,,,,,,,,,,,,,,,,,,,
1034,,,,,,,,,,,,39.58333333,116.5666667,P,12,550,Agriculture,Alfalfa,,,,6.549295775,,,,,9,0–20,7.26,7.01,-0.035042128,-0.25,6.29161E-05,0.327573401,0.028626468,0.455188543,0.07715913,-0.127615142,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,-0.309896067,0.042075634,,,,,-0.080044458,0.005996494,,,,,,,,,,,,,,,,,,,,,,,,
1035,,,,,,,,,,,,39.58333333,116.5666667,P,12,550,Agriculture,Alfalfa,,,,9.823943662,,,,,9,0–20,7.26,7.24,-0.002758622,-0.02,3.79872E-05,0.137399869,0.020094964,-0.011834458,0.014052994,0.149234327,0.021060631,,,,,,,,,,,,,,,,,Fungi,Fungi,Mycorrhiza,-0.403124252,0.020252977,,,,,-0.062089035,0.007415099,,,,,,,,,,,,,,,,,,,,,,,,
1036,"Jin et al., 2019","Jin, X. et al. Soil bacterial and fungal communities and the associated nutrient cycling responses to forest conversion after selective logging in a subtropical forest of China. Forest Ecology and Management 444, 308-317 (2019).",,,,,,1,Jiuling Mountain,Jiangxi,China,28.5,114.6,LUC,16.2,1700,Tro/Sub Forest,Native evergreen broad-leaved forest,,,,,,,NEtoPlant,Native evergreen broad-leaved forest to 30-year-old coniferous forest,,0–15,5.27,4.61,-0.133802506,-0.66,0.001341729,0.73890471,0.000649726,0.395465025,0.014800347,0.343439686,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,-0.463514897,0.001843107,-0.416556727,0.000748258,,,-0.176186568,0.000590277,-0.535235434,0.00056823,,,-0.445653528,0.002585481,,,1.241134458,0.015781905,,,2.11166328,0.002050988,0.038466281,0.009355467,-0.379489622,0.008352137,,,,,Microplates,25
1037,,,,,,,,,,,,28.5,114.6,LUC,16.2,1700,Tro/Sub Forest,Native evergreen broad-leaved forest,,,,,,,NEtoPlant,Native evergreen broad-leaved forest to 10-year-old broad-leaved conifer mixed forest,,0–15,5.27,4.57,-0.142517158,-0.7,0.00197906,0.941068324,0.005334542,0.756402229,0.025553244,0.184666095,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,-0.317447148,0.003589952,-0.31127226,0.000345481,,,-0.124342967,0.000616186,-0.254116755,0.011987409,,,0.310622838,0.009847038,,,1.089706498,0.010211433,,,0.978008377,0.008176309,-1.15923691,0.01005773,-0.625324584,0.011994595,,,,,Microplates,25
1038,,,,,,,,,,,,28.5,114.6,LUC,16.2,1700,Tro/Sub Forest,Native evergreen broad-leaved forest,,,,,,,NEtoPlant,Native evergreen broad-leaved forest to 25-year-old broad-leaved conifer mixed forest,,0–15,5.27,4.64,-0.127315996,-0.63,0.001207794,0.931676981,0.008598438,0.364850389,0.022078149,0.566826592,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,-0.477963033,0.001443479,-0.453259278,0.001033726,,,-0.170697076,0.00018447,-0.18340826,0.010430429,,,0.489699188,0.011373356,,,2.083025237,0.003570719,,,1.340176679,0.002227674,-0.796331417,0.013712917,-0.15123097,0.016128661,,,,,Microplates,25
1039,,,,,,,,,,,,28.5,114.6,LUC,16.2,1700,Tro/Sub Forest,Native evergreen broad-leaved forest,,,,,,,NEtoPlant,Native evergreen broad-leaved forest to 5-year-old broad-leaved conifer mixed forest,,0–15,5.27,4.7,-0.114467854,-0.57,0.001262403,0.876665756,0.003105366,0.382822631,0.028297474,0.493843124,0.021060631,,,,,,,,,,,,,,,,,Bacteria,Bacteria,,-0.368297867,0.00311453,-0.337587033,0.00080432,,,-0.159807676,0.000102757,-0.05747791,0.014630586,,,0.876508238,0.003203422,,,1.95640545,0.001383178,,,1.148966175,0.018561955,0.302280872,0.013712917,-0.182321557,0.009467528,,,,,Microplates,25
